alias,positive_emotion_all_lemma_count_Shannons,positive_emotion_unique_count_Shannons,unique positive emotion lemmas_Shannons,positive_diversity_lem,negative_emotion_all_lemma_count_Shannons,negative_emotion_unique_count_Shannons,unique negative emotion lemmas_Shannons,negative_diversity_lem,connectionId,posemo_person_avg,negemo_person_avg,Mental_mean
!kmqy tkdf ,999,72,"['content', 'focussen', 'gelukkig', 'gemak', 'gezellig', 'warm', 'vrij', 'plezier', 'boeien', 'gerust', 'kalm', 'lekker', 'chill', 'benieuwd', 'goed', 'nice', 'leuk', 'voldoen', 'gezond', 'vertrouwen', 'zekerheid', 'fijn', 'energie', 'wakker', 'blij', 'focus', 'normaal', 'actief', 'lief', 'chillen', 'ça_va', 'euforisch', 'fier', 'beleven', 'hopen', 'motivatie', 'nonchalant', 'happy', 'concentreren', 'vet', 'zeker', 'top', 'genieten', 'euforie', 'rust', 'uit_rusten', 'aangenaam', 'tof', 'vrede', 'positief', 'verband', 'trots', 'fantastisch', 'gemotiveerd', 'motiveren', 'zinvol', 'plezant', 'spannend', 'goesting', 'oké', 'nostalgie', 'rustig', 'vriendelijk', 'prikkelen', 'tevreden', 'uit_kijken', 'neutraal', 'geluk', 'productief', 'verliefd', 'opluchting', 'zin']",2.741979315,501,84,"['depressief', 'ongelukkig', 'aan_doen', 'akelig', 'angst', 'bang', 'pijn', 'ontgoochelen', 'gek', 'ongeluk', 'vrezen', 'verschrikkelijk', 'beangstigend', 'stress', 'ontgoocheld', 'eenzaam', 'cynisch', 'nerveus', 'beu', 'kut', 'verliezen', 'miserie', 'saai', 'teleur_stellen', 'missen', 'frustratie', 'grieperig', 'down', 'kapot', 'spijt', 'hongerig', 'ontevreden', 'fomo', 'erg', 'futloos', 'heimwee', 'stressvol', 'raken', 'twijfel', 'inspanning', 'ziek', 'frustreren', 'heftig', 'vervelen', 'nutteloos', 'moe', 'sluiten', 'vermoeiend', 'honger', 'last', 'schuld_gevoel', 'twijfelen', 'somber', 'verstoren', 'lastig', 'onzeker', 'zot', 'bemoeien', 'teleur', 'lui', 'gênant', 'schuldig', 'ambetant', 'twijfelachtig', 'spijtig', 'onaangenaam', 'onduidelijk', 'kwaad', 'demotiveren', 'ontgoocheling', 'af_wachten', 'uitdaging', 'pijnlijk', 'schuld', 'af_leiden', 'slecht', 'spanning', 'depressie', 'onnozel', 'verlies', 'schrik', 'frustrerend', 'onzekerheid', 'degoutant']",3.707074961,230042,4.010501931,1.730501931,19.5
!knzj fdvx,1123,82,"['focussen', 'gelukkig', 'gemak', 'steunen', 'amusant', 'gezellig', 'warm', 'vieren', 'verrassing', 'vrij', 'plezier', 'interessant', 'gerust', 'rustgevend', 'lekker', 'goed', 'interesse', 'leuk', 'voldoen', 'gezond', 'geïnteresseerd', 'succesvol', 'energie', 'grappig', 'gezelschap', 'wakker', 'blij', 'normaal', 'balanceren', 'actief', 'ontspannen', 'kalmeren', 'hoopvol', 'lief', 'ça_va', 'amuseren', 'dankbaar', 'liefde', 'hopen', 'hoop', 'motivatie', 'concentreren', 'interesseren', 'optimistisch', 'zeker', 'top', 'genieten', 'rust', 'uit_rusten', 'humor', 'aangenaam', 'positief', 'gerust_stellen', 'trots', 'fantastisch', 'concentratie', 'geruststellend', 'ontspannend', 'bon', 'duidelijkheid', 'motiveren', 'warmte', 'spannend', 'oké', 'verwonderen', 'rustig', 'gerust_stelling', 'vriendelijk', 'geweldig', 'prikkelen', 'tevreden', 'neutraal', 'nieuwsgierig', 'medeleven', 'geluk', 'productief', 'geduldig', 'enthousiast', 'zen', 'opluchting', 'zin', 'zelfvertrouwen']",3.104345906,642,84,"['depressief', 'moeizaam', 'stresserend', 'slecht_gezind', 'stresseren', 'stressen', 'ongelukkig', 'aan_doen', 'angst', 'verdriet', 'bang', 'pijn', 'schamen', 'negatief', 'miserabel', 'verschrikkelijk', 'stress', 'verdrietig', 'vermoeidheid', 'ellendig', 'eenzaam', 'vervelend', 'nerveus', 'teleurstellend', 'beu', 'verliezen', 'saai', 'teleur_stellen', 'kwetsend', 'overprikkeling', 'koortsig', 'missen', 'passief', 'frustratie', 'bad', 'kapot', 'spijt', 'ongerust', 'overprikkeld', 'intimideren', 'erg', 'raken', 'prikkelbaar', 'onvriendelijk', 'ziek', 'frustreren', 'nutteloos', 'moe', 'sluiten', 'haten', 'vermoeiend', 'honger', 'last', 'droevig', 'twijfelen', 'war', 'panikeren', 'kwalijk', 'lastig', 'onzeker', 'angstig', 'zot', 'belabberd', 'onverwacht', 'lui', 'conflict', 'boos', 'schuldig', 'bezorgen', 'overschaduwen', 'overprikkelen', 'spijtig', 'pijnlijk', 'spannen', 'miserable', 'slecht', 'spanning', 'irriterend', 'paniek', 'irriteren', 'verlies', 'schrik', 'beschadigen', 'frustrerend']",3.596367635,191389,4.562452107,2.316628352,18.5
!kvvb okma,860,85,"['energiek', 'focussen', 'gelukkig', 'verbinden', 'gemak', 'steunen', 'respecteren', 'veiligheid', 'gezellig', 'warm', 'vieren', 'verrassing', 'vrij', 'plezier', 'interessant', 'evenwicht', 'kalm', 'lekker', 'benieuwd', 'goed', 'nice', 'interesse', 'leuk', 'gezond', 'vertrouwen', 'geïnteresseerd', 'energie', 'grappig', 'rationeel', 'wakker', 'verrassend', 'good', 'blij', 'excited', 'verrassen', 'normaal', 'begrijpelijk', 'actief', 'ontspannen', 'stabiel', 'kalmeren', 'lief', 'chillen', 'ça_va', 'verbazen', 'beleven', 'hopen', 'hoop', 'concentreren', 'troost', 'prettig', 'appreciëren', 'interesseren', 'zeker', 'top', 'genieten', 'vrolijk', 'rust', 'uit_rusten', 'respect', 'verwarmen', 'aangenaam', 'hyper', 'tof', 'positief', 'verwelkomen', 'veilig', 'concentratie', 'bon', 'motiveren', 'bereid', 'deugd', 'spannend', 'oké', 'relaxen', 'verwonderen', 'rustig', 'vriendelijk', 'uit_kijken', 'cool', 'geluk', 'zelfzeker', 'sympathiek', 'productief', 'zin']",3.169136913,386,86,"['depressief', 'chaotisch', 'schok', 'ambeteren', 'stresserend', 'stresseren', 'stressen', 'triest', 'aan_doen', 'suffen', 'afleiding', 'bang', 'pijn', 'gek', 'confronteren', 'ongeluk', 'schrikken', 'agressief', 'stress', 'cynisch', 'pech', 'gestresseerd', 'verliezen', 'saai', 'teleur_stellen', 'negeren', 'missen', 'frustratie', 'onstabiel', 'weg_gooien', 'kapot', 'slaperig', 'achter_laten', 'wraak', 'erg', 'raken', 'twijfel', 'isolatie', 'storen', 'belachelijk', 'ziek', 'frustreren', 'heftig', 'gevecht', 'moe', 'sluiten', 'lijden', 'haten', 'honger', 'drukken', 'hopeloos', 'last', 'verminderen', 'droevig', 'zenuwachtig', 'emotioneel', 'kritiek', 'isoleren', 'lastig', 'angstig', 'ongeduldig', 'breken', 'boos', 'schuldig', 'bezorgen', 'ambetant', 'spijtig', 'onaangenaam', 'shockeren', 'kwaad', 'onnuttig', 'pijnlijk', 'overweldigen', 'uit_sluiten', 'af_leiden', 'slecht', 'blue', 'forceren', 'paniek', 'hatelijk', 'onproductief', 'woede', 'irriteren', 'verlies', 'schrik', 'frustrerend']",3.681617208,194581,2.542350427,0.945940171,23.33333333
!mhos zjmj,627,103,"['content', 'energiek', 'gelukkig', 'gemak', 'steunen', 'amusant', 'gezellig', 'drijven', 'warm', 'vieren', 'verrassing', 'interessant', 'boeien', 'luchtig', 'gerust', 'kalm', 'romantisch', 'lekker', 'surprise', 'chill', 'relaxed', 'zalig', 'benieuwd', 'goed', 'leuk', 'onschuldig', 'voldoen', 'gezond', 'zekerheid', 'fijn', 'vernieuwen', 'ontspanning', 'energie', 'rationeel', 'opgewekt', 'wakker', 'good', 'blij', 'focus', 'normaal', 'prima', 'ontspannen', 'stabiel', 'feestelijk', 'hoopvol', 'glorie', 'chillen', 'herstellen', 'amuseren', 'alright', 'beleven', 'bevestigen', 'voorzichtig', 'liefde', 'hopen', 'hoop', 'motivatie', 'happy', 'concentreren', 'vet', 'prettig', 'zeker', 'exciting', 'top', 'genieten', 'vrolijk', 'rust', 'na_genieten', 'uit_rusten', 'comfortabel', 'aangenaam', 'tof', 'gelukzalig', 'positief', 'veilig', 'trots', 'fantastisch', 'concentratie', 'attractie', 'rusten', 'ontspannend', 'fine', 'motiveren', 'warmte', 'deugd', 'plezant', 'spannend', 'oké', 'relaxen', 'rustig', 'heerlijk', 'tevreden', 'verrijken', 'neutraal', 'nieuwsgierig', 'geluk', 'macht', 'geconcentreerd', 'productief', 'enthousiast', 'zen', 'zin', 'mee_leven']",3.737785861,118,67,"['pittig', 'depressief', 'ongelukkig', 'triest', 'aan_doen', 'triggeren', 'pijn', 'waanzin', 'ongeluk', 'vrezen', 'stress', 'ontgoocheld', 'vermoeidheid', 'pech', 'nerveus', 'beu', 'verliezen', 'saai', 'waanzinnig', 'koortsig', 'missen', 'wisselvallig', 'bad', 'kapot', 'wreed', 'hongerig', 'erg', 'raken', 'inspanning', 'storen', 'onrustig', 'frustreren', 'heftig', 'vervelen', 'moe', 'sluiten', 'ernstig', 'overdrijven', 'last', 'zenuwachtig', 'emotioneel', 'twijfelen', 'kritiek', 'war', 'verstoren', 'zuur', 'lazy', 'lui', 'breken', 'rusteloos', 'conflict', 'boos', 'ambetant', 'verontrustend', 'spijtig', 'ontgoocheling', 'af_wachten', 'uitdaging', 'spannen', 'slecht', 'spanning', 'crazy', 'verlangen', 'doodop', 'verslag', 'frustrerend', 'vermoeid']",3.889929463,229912,4.455,0.762242991,25
!mjco oczp,915,79,"['content', 'spontaan', 'gelukkig', 'gemak', 'moed', 'helder', 'kracht', 'gezellig', 'warm', 'vieren', 'vrij', 'plezier', 'interessant', 'enthousiasme', 'lekker', 'chill', 'overtuigen', 'zalig', 'benieuwd', 'goed', 'leuk', 'voldoen', 'gezond', 'vertrouwen', 'fijn', 'ontspanning', 'energie', 'grappig', 'gezelschap', 'wakker', 'blij', 'normaal', 'prima', 'ontspannen', 'lief', 'fier', 'amuseren', 'dankbaar', 'voorzichtig', 'intiem', 'liefde', 'hopen', 'hoop', 'happy', 'concentreren', 'interesseren', 'zeker', 'genieten', 'vrolijk', 'rust', 'uit_rusten', 'aangenaam', 'tof', 'positief', 'verbazend', 'trots', 'fantastisch', 'concentratie', 'opluchtend', 'ontspannend', 'lust', 'amusement', 'motiveren', 'blijheid', 'deugd', 'plezant', 'spannend', 'goesting', 'oké', 'charme', 'rustig', 'heerlijk', 'geweldig', 'neutraal', 'productief', 'enthousiast', 'sexy', 'opluchting', 'zin']",2.64862445,315,68,"['pittig', 'depressief', 'paniekerig', 'moeheid', 'triest', 'aan_doen', 'angst', 'verdriet', 'introvert', 'afleiding', 'bang', 'pijn', 'gek', 'negatief', 'triestig', 'stress', 'verdrietig', 'vermoeidheid', 'verergeren', 'beu', 'vechten', 'impulsief', 'verliezen', 'miserie', 'saai', 'zielig', 'missen', 'frustratie', 'bad', 'kapot', 'spijt', 'tegenzin', 'erg', 'raken', 'storen', 'ziek', 'frustreren', 'vervelen', 'nutteloos', 'moe', 'sluiten', 'ernstig', 'overdrijven', 'ambetantigheid', 'vermoeiend', 'honger', 'last', 'irritant', 'twijfelen', 'kwalijk', 'lastig', 'smerig', 'boos', 'schuldig', 'bezorgen', 'ambetant', 'irritatie', 'kwaad', 'pijnlijk', 'kwetsen', 'af_leiden', 'slecht', 'spanning', 'wanhoop', 'doodop', 'reserveren', 'irriteren', 'verlies']",3.373474056,190816,5.170176678,1.334063604,20.83333333
!mouy nvhy,1067,82,"['content', 'energiek', 'focussen', 'gelukkig', 'verbinden', 'gemak', 'steunen', 'plezierig', 'gezellig', 'warm', 'verrassing', 'vrij', 'interessant', 'boeien', 'fresh', 'gerust', 'lekker', 'chill', 'benieuwd', 'goed', 'nice', 'leuk', 'gezond', 'zekerheid', 'fijn', 'op_warmen', 'energie', 'grappig', 'relativeren', 'wakker', 'good', 'blij', 'normaal', 'actief', 'stabiel', 'kalmeren', 'lief', 'chillen', 'ça_va', 'amuseren', 'voorzichtig', 'hopen', 'hoop', 'motivatie', 'happy', 'concentreren', 'prettig', 'interesseren', 'zeker', 'love', 'genieten', 'rust', 'sukkelen', 'aangenaam', 'tof', 'positief', 'verband', 'accepteren', 'ontspannend', 'fijngezind', 'bon', 'amusement', 'motiveren', 'goed_gezind', 'verstandig', 'deugd', 'plezant', 'spannend', 'goesting', 'oké', 'charme', 'rustig', 'vriendelijk', 'geweldig', 'uit_kijken', 'neutraal', 'cool', 'beter_gezind', 'geluk', 'productief', 'opluchting', 'zin']",3.084324802,399,72,"['moeizaam', 'rot', 'slecht_gezind', 'jaloers', 'stressen', 'aan_doen', 'afleiding', 'pijn', 'gek', 'schrikken', 'horror', 'vrezen', 'verdoven', 'stress', 'verdrietig', 'vermoeidheid', 'verbreken', 'pech', 'vervelend', 'beu', 'impulsief', 'kut', 'verliezen', 'miserie', 'dementeren', 'saai', 'teleur_stellen', 'missen', 'weg_gooien', 'kapot', 'wreed', 'tragisch', 'hongerig', 'op_draaien', 'erg', 'emotieloos', 'raken', 'ziek', 'frustreren', 'heftig', 'vervelen', 'moe', 'sluiten', 'haten', 'overdrijven', 'vermoeiend', 'laf', 'honger', 'last', 'hart_pijn', 'twijfelen', 'onverschillig', 'zot', 'teleur', 'ambetant', 'spijtig', 'low', 'kwaad', 'kwetsen', 'schuld', 'blesseren', 'slecht', 'rommelig', 'blue', 'spanning', 'absurd', 'schade', 'verslag', 'reserveren', 'schrik', 'goochelen', 'frustrerend']",3.433419438,199720,2.041404959,0.717438017,17.83333333
!mvdr evkz,1121,93,"['focussen', 'gelukkig', 'gemak', 'vreugde', 'moed', 'kracht', 'gezellig', 'warm', 'vieren', 'seksueel', 'verrassing', 'vrij', 'plezier', 'interessant', 'gerust', 'kalm', 'lekker', 'chill', 'zalig', 'benieuwd', 'nuchter', 'goed', 'leuk', 'voldoen', 'gezond', 'vertrouwen', 'excitement', 'geïnteresseerd', 'fijn', 'energie', 'grappig', 'relativeren', 'gezelschap', 'wakker', 'good', 'blij', 'excited', 'verrassen', 'normaal', 'actief', 'ontspannen', 'stabiel', 'lief', 'chillen', 'ça_va', 'verbazen', 'geliefd', 'amuseren', 'dankbaar', 'voorzichtig', 'liefde', 'hopen', 'hoop', 'motivatie', 'happy', 'zeker', 'exciting', 'top', 'genieten', 'rust', 'uit_rusten', 'comfortabel', 'humor', 'aangenaam', 'tof', 'positief', 'veilig', 'trots', 'concentratie', 'fine', 'bon', 'curieus', 'motiveren', 'goed_gezind', 'deugd', 'plezant', 'spannend', 'goesting', 'oké', 'verzekeren', 'rustig', 'tevreden', 'uit_kijken', 'neutraal', 'nieuwsgierig', 'cool', 'sympathiek', 'op_fleuren', 'productief', 'verliefd', 'enthousiast', 'zin', 'zelfvertrouwen']",3.131949341,445,97,"['depressief', 'moeizaam', 'paniekerig', 'slecht_gezind', 'ongelukkig', 'verveling', 'aan_doen', 'angst', 'verdriet', 'op_jagen', 'afleiding', 'traumatisch', 'pijn', 'neerslachtig', 'negatief', 'schrikken', 'verschrikkelijk', 'verdoven', 'stress', 'vermoeidheid', 'eenzaam', 'vervelend', 'beu', 'shockerend', 'kut', 'wazig', 'verliezen', 'saai', 'teleur_stellen', 'zielig', 'negeren', 'missen', 'frustratie', 'bad', 'down', 'beladen', 'kapot', 'boosheid', 'af_wijzen', 'erg', 'raken', 'stress_moment', 'storen', 'ziek', 'frustreren', 'heftig', 'vervelen', 'moe', 'vermoeiend', 'honger', 'doodsmoe', 'hopeloos', 'last', 'verminderen', 'droevig', 'trauma', 'emotioneel', 'geïrriteerd', 'irritant', 'somber', 'war', 'verstoren', 'lastig', 'onzeker', 'angstig', 'zot', 'onverwacht', 'ongeduldig', 'lui', 'breken', 'conflict', 'boos', 'schuldig', 'eng', 'kinderachtig', 'overprikkelen', 'eenzaamheid', 'irritatie', 'pijnlijk', 'spannen', 'kwetsen', 'af_leiden', 'slecht', 'spanning', 'minderen', 'forceren', 'paniek', 'onproductief', 'doodop', 'verslag', 'irriteren', 'verlies', 'schrik', 'beschadigen', 'frustrerend', 'onzekerheid', 'vermoeid']",3.781650658,184309,3.355708812,1.368735632,17
!mvqz ndps,695,57,"['energiek', 'gelukkig', 'blijdschap', 'gemak', 'vreugde', 'gezellig', 'warm', 'interessant', 'rustgevend', 'kalm', 'lekker', 'chill', 'relaxed', 'goed', 'leuk', 'voldoen', 'gezond', 'vertrouwen', 'geïnteresseerd', 'energie', 'opgewekt', 'gezelschap', 'wakker', 'blij', 'excited', 'ontspannen', 'lief', 'chillen', 'geliefd', 'herstellen', 'amuseren', 'dankbaar', 'hopen', 'happy', 'top', 'love', 'genieten', 'rust', 'energievol', 'na_genieten', 'uit_rusten', 'zelfverzekerd', 'gerust_stellen', 'trots', 'fantastisch', 'goed_gezind', 'deugd', 'oké', 'rustig', 'vriendelijk', 'geweldig', 'tevreden', 'cool', 'zelfzeker', 'productief', 'geduldig', 'zin']",2.945900366,189,31,"['stresseren', 'stressen', 'aan_doen', 'bang', 'miserabel', 'stress', 'ellendig', 'beu', 'gestresseerd', 'pissed', 'saai', 'koortsig', 'awkward', 'missen', 'slaperig', 'hongerig', 'futloos', 'raken', 'ziek', 'vervelen', 'moe', 'vermoeiend', 'honger', 'last', 'angstig', 'oninteressant', 'ambetant', 'langdradig', 'spannen', 'slecht', 'irriteren']",2.441189877,184723,6.761701245,1.962489627,25.33333333
!ncsx pyvd,1017,102,"['content', 'energiek', 'gelukkig', 'gemak', 'moed', 'kracht', 'gezellig', 'warm', 'vieren', 'vrij', 'energetisch', 'plezier', 'enthousiasme', 'gerust', 'rustgevend', 'ontstressen', 'lekker', 'relaxed', 'op_wekken', 'overtuigen', 'zalig', 'benieuwd', 'goed', 'relaxerend', 'interesse', 'vereren', 'leuk', 'betrekken', 'voldoen', 'gezond', 'vertrouwen', 'excitement', 'fijn', 'ontspanning', 'energie', 'gezelschap', 'wakker', 'blij', 'verrassen', 'normaal', 'actief', 'krachtig', 'prima', 'stimuleren', 'ontspannen', 'stabiel', 'feestelijk', 'genot', 'hoopvol', 'verheugen', 'geliefd', 'herstellen', 'fier', 'amuseren', 'dankbaar', 'beleven', 'liefde', 'hopen', 'hoop', 'motivatie', 'interesseren', 'zeker', 'top', 'genieten', 'euforie', 'rust', 'na_genieten', 'uit_rusten', 'zelfverzekerd', 'comfortabel', 'aangenaam', 'tof', 'positief', 'veilig', 'appreciatie', 'trots', 'fantastisch', 'concentratie', 'attractie', 'geruststellend', 'amusement', 'verheugd', 'motiveren', 'goed_gezind', 'deugd', 'plezant', 'goesting', 'oké', 'relaxen', 'nostalgie', 'rustig', 'gerust_stelling', 'heerlijk', 'geweldig', 'tevreden', 'dankbaarheid', 'geluk', 'productief', 'vooruit_kijken', 'enthousiast', 'zen', 'zin']",3.444159119,352,81,"['machteloos', 'chaotisch', 'stresserend', 'paniekerig', 'slecht_gezind', 'stresseren', 'ongelukkig', 'verveling', 'falen', 'pijn', 'schamen', 'ongeluk', 'schrikken', 'moedeloos', 'vrezen', 'oncomfortabel', 'stress', 'vermoeidheid', 'ellendig', 'eenzaam', 'onwetendheid', 'nerveus', 'teleurstellend', 'verliezen', 'vreselijk', 'teleur_stellen', 'wanhopig', 'missen', 'wisselvallig', 'frustratie', 'humeurig', 'kapot', 'piekeren', 'achter_laten', 'ongerust', 'hongerig', 'erg', 'futloos', 'raken', 'twijfel', 'inspanning', 'storen', 'onrustig', 'ziek', 'frustreren', 'vervelen', 'nutteloos', 'moe', 'sluiten', 'teleur_stelling', 'vermoeiend', 'moedeloosheid', 'drukken', 'droevig', 'zenuwachtig', 'irritant', 'twijfelen', 'somber', 'stroef', 'onzeker', 'angstig', 'teleur', 'ongeduldig', 'lui', 'eng', 'spijtig', 'woelig', 'irritatie', 'kwaad', 'nervositeit', 'af_wachten', 'uitdaging', 'spannen', 'slecht', 'spanning', 'paniek', 'verlangen', 'irriteren', 'schrik', 'frustrerend', 'onzekerheid']",3.638330309,200935,6.975227273,1.957916667,20.66666667
!ndqmsbxx,1848,153,"['energiek', 'bevrijden', 'focussen', 'gelukkig', 'vertrouwd', 'verbinden', 'blijdschap', 'gemak', 'vreugde', 'moed', 'steunen', 'helder', 'veiligheid', 'plezierig', 'respectvol', 'gezellig', 'drijven', 'warm', 'vieren', 'geluk_gevoel', 'vrij', 'plezier', 'hilarisch', 'interessant', 'boeien', 'evenwicht', 'ongetwijfeld', 'enthousiasme', 'gerust', 'rustgevend', 'lekker', 'cozy', 'overtuigen', 'zalig', 'benieuwd', 'goed', 'begripvol', 'bewonderen', 'interesse', 'leuk', 'gezelligheid', 'onschuldig', 'betrekken', 'fascinerend', 'voldoen', 'vertrouwen', 'fijn', 'vernieuwen', 'ontspanning', 'energie', 'grappig', 'machtig', 'wonderlijk', 'gezelschap', 'wakker', 'blij', 'verrassen', 'normaal', 'begrijpelijk', 'actief', 'prima', 'stimuleren', 'ontspannen', 'stabiel', 'kalmeren', 'hoopvol', 'lief', 'happiness', 'ça_va', 'verbazen', 'geliefd', 'herstellen', 'gemoed_rust', 'euforisch', 'leutig', 'ecstasy', 'fier', 'amuseren', 'dankbaar', 'samenhorigheid', 'waarderen', 'ontroerd', 'beleven', 'voorzichtig', 'liefde', 'hopen', 'hoop', 'wonder', 'happy', 'concentreren', 'verwachtingsvol', 'vreugdevol', 'appreciëren', 'interesseren', 'zeker', 'top', 'genieten', 'euforie', 'vrolijk', 'rust', 'na_genieten', 'uit_rusten', 'respect', 'verwarmen', 'waardering', 'aangenaam', 'tof', 'vrede', 'gelukzalig', 'positief', 'welzijn', 'veilig', 'appreciatie', 'gerust_stellen', 'verband', 'trots', 'fantastisch', 'intrigeren', 'ontspannend', 'bon', 'duidelijkheid', 'verwondering', 'verwenden', 'ondersteunen', 'warmte', 'deugd', 'plezant', 'spannend', 'oké', 'relaxen', 'verwonderen', 'rustig', 'evenwichtig', 'gerust_stelling', 'vriendelijk', 'heerlijk', 'geweldig', 'tevreden', 'uit_kijken', 'nieuwsgierig', 'medeleven', 'dankbaarheid', 'geluk', 'moedig', 'op_fleuren', 'productief', 'verliefd', 'opkikker', 'enthousiast', 'zen', 'opluchting', 'zin', 'zelfvertrouwen']",3.475580424,711,148,"['gevoelsmatig', 'machteloos', 'rot', 'onwennig', 'chaotisch', 'schok', 'stresseren', 'stressen', 'verwarrend', 'rusteloosheid', 'triest', 'wankelen', 'aan_doen', 'falen', 'akelig', 'angst', 'verdriet', 'triggeren', 'op_jagen', 'afleiding', 'radeloosheid', 'sprakeloos', 'bang', 'onmacht', 'pijn', 'schamen', 'gek', 'confronteren', 'negatief', 'kwetsbaar', 'ongeluk', 'miserabel', 'schrikken', 'zinloos', 'fijngevoelig', 'moedeloos', 'triestig', 'bedenkelijk', 'vrezen', 'verschrikkelijk', 'beangstigend', 'stress', 'verdrietig', 'confronterend', 'ontgoocheld', 'ontgoochelend', 'vermoeidheid', 'ellendig', 'beu', 'vechten', 'pissed', 'onwezenlijk', 'verliezen', 'saai', 'teleur_stellen', 'beangstigen', 'missen', 'frustratie', 'suf', 'beladen', 'kapot', 'boosheid', 'onveilig', 'honger_gevoel', 'piekeren', 'gevoelig', 'achter_laten', 'ongerust', 'onrust', 'hongerig', 'op_draaien', 'erg', 'ongeloof', 'emotieloos', 'stressvol', 'raken', 'bezorgdheid', 'storen', 'burn-out', 'onrustig', 'ziek', 'frustreren', 'heftig', 'vervelen', 'nutteloos', 'moe', 'sluiten', 'ernstig', 'lijden', 'vermoeiend', 'honger', 'supporteren', 'harteloos', 'ontwrichten', 'drukken', 'last', 'op_fokken', 'droevig', 'emotioneel', 'onbeleefd', 'kop_zorg', 'panikeren', 'nutteloosheid', 'onzeker', 'angstig', 'zot', 'belabberd', 'onverwacht', 'breken', 'rusteloos', 'boos', 'schuldig', 'bezorgen', 'verontrusten', 'twijfelachtig', 'spijtig', 'eenzaamheid', 'irritatie', 'kwaad', 'ontgoocheling', 'af_wachten', 'uitdaging', 'pijnlijk', 'verward', 'spannen', 'terughoudend', 'manipuleren', 'kwetsen', 'ravage', 'af_leiden', 'kritisch', 'kwaadheid', 'slecht', 'koppig', 'waakzaam', 'spanning', 'uit_dagen', 'paniek', 'wanhoop', 'verlangen', 'ergernis', 'onnozel', 'misbegrepen', 'verlies', 'schrik', 'beschadigen', 'frustrerend', 'onzekerheid']",4.25600805,180390,3.746819788,1.166007067,26.6
!nmdz heqr,551,60,"['content', 'focussen', 'gelukkig', 'gezellig', 'warm', 'troosten', 'vrij', 'plezier', 'interessant', 'lekker', 'chill', 'overtuigen', 'zalig', 'benieuwd', 'goed', 'nice', 'leuk', 'behulpzaam', 'gezond', 'vertrouwen', 'fijn', 'energie', 'grappig', 'wakker', 'good', 'blij', 'focus', 'normaal', 'ontspannen', 'kalmeren', 'lief', 'ça_va', 'amuseren', 'hopen', 'hoop', 'motivatie', 'concentreren', 'interesseren', 'zeker', 'genieten', 'uit_rusten', 'sukkelen', 'aangenaam', 'veilig', 'concentratie', 'motiveren', 'bereid', 'plezant', 'goesting', 'oké', 'relaxen', 'harmonie', 'rustig', 'uit_kijken', 'cool', 'beter_gezind', 'geluk', 'verfrist', 'opluchting', 'zin']",2.944911741,225,63,"['pittig', 'moeizaam', 'rot', 'chaotisch', 'slecht_gezind', 'jaloers', 'stressen', 'ongelukkig', 'aan_doen', 'pijn', 'gek', 'ongeluk', 'verschrikkelijk', 'stress', 'cynisch', 'maf', 'vervelend', 'beu', 'pissed', 'kut', 'verliezen', 'miserie', 'saai', 'missen', 'keuze_stress', 'bad', 'kapot', 'spijt', 'op_draaien', 'erg', 'raken', 'ziek', 'frustreren', 'vervelen', 'moe', 'haten', 'vermoeiend', 'honger', 'last', 'verminderen', 'zenuwachtig', 'irritant', 'twijfelen', 'war', 'panikeren', 'zot', 'breken', 'ontmoedigen', 'teneergeslagen', 'boos', 'schuldig', 'ambetant', 'spijtig', 'onaangenaam', 'onduidelijk', 'kwaad', 'af_wachten', 'uitdaging', 'af_leiden', 'slecht', 'onnozel', 'schrik', 'frustrerend']",3.491656973,227017,3.031406844,1.242623574,22.5
